step,stayUtil
0,13
1,218.548
2,282.264
3,304.675
4,309.138
5,313.535
6,317.868
7,322.141
8,326.355
9,330.514
10,334.619
11,384.243
12,400.138
13,403
14,403
15,403
16,403
17,403
18,403
19,403
20,403
21,403
22,403
23,403
24,403
25,403
26,403
27,403
28,403
29,403
30,403
31,403
32,403
33,403
34,403
35,403
36,403
37,403
38,403
39,403
40,403
41,403
42,403
43,403
44,403
45,403
46,403
47,403
48,403
49,403
50,403
51,403
52,403
53,403
54,403
55,403
56,403
57,403
58,403
59,403
60,403
61,403
62,403
63,403
64,403
65,403
66,403
67,403
68,403
69,403
70,403
71,403
72,403
73,403
74,403
75,403
76,403
77,403
78,403
79,403
80,403
81,403
82,403
83,403
84,403
85,403
86,403
87,403
88,403
89,403
90,403
91,403
92,403
93,403
94,403
95,403
96,403
97,403
98,403
99,403
100,403
101,403
102,403
103,403
104,403
105,403
106,403
107,403
108,403
109,403
110,403
111,403
112,403
113,403
114,403
115,403
116,403
117,403
118,403
119,403
120,403
121,403
122,403
123,403
124,403
125,403
126,403
127,403
128,403
129,403
130,403
131,403
132,403
133,403
134,403
135,403
136,403
137,403
138,403
139,403
140,403
141,403
142,403
143,403
144,403
145,403
146,403
147,403
148,403
149,403
150,403
151,403
152,403
153,403
154,403
155,403
156,403
157,403
158,403
159,403
160,403
161,403
162,403
163,403
164,403
165,403
166,403
167,403
168,403
169,403
170,403
171,403
172,403
173,403
174,403
175,403
176,403
177,403
178,403
179,403
180,403
181,403
182,403
183,403
184,403
185,403
186,403
187,403
188,403
189,403
190,403
191,403
192,403
193,403
194,403
195,403
196,403
197,403
198,403
199,403
200,403
201,403
202,403
203,403
204,403
205,403
206,403
207,403
208,403
209,403
210,403
211,403
212,403
213,403
214,403
215,403
216,403
217,403
218,403
219,403
220,403
221,403
222,403
223,403
224,403
225,403
226,403
227,403
228,403
229,403
230,403
231,403
232,403
233,403
234,403
235,403
236,403
237,403
238,403
239,403
240,403
241,403
242,403
243,403
244,403
245,403
246,403
247,403
248,403
249,403
250,403
251,403
252,403
253,403
254,403
255,403
256,403
257,403
258,403
259,403
260,403
261,403
262,403
263,403
264,403
265,403
266,403
267,403
268,403
269,403
270,403
271,403
272,403
273,403
274,403
275,403
276,403
277,403
278,403
279,403
280,403
281,403
282,403
283,403
284,403
285,403
286,403
287,403
288,403
289,403
290,403
291,403
292,403
293,403
294,403
295,403
296,403
297,403
298,403
299,403
300,403
301,403
302,403
303,403
304,403
305,403
306,403
307,403
308,403
309,403
310,403
311,403
312,403
313,403
314,403
315,403
316,403
317,403
318,403
319,403
320,403
321,403
322,403
323,403
324,403
325,403
326,403
327,403
328,403
329,403
330,403
331,403
332,403
333,403
334,403
335,403
336,403
337,403
338,403
339,403
340,403
341,403
342,403
343,403
344,403
345,403
346,403
347,403
348,403
349,403
350,403
351,403
352,403
353,403
354,403
355,403
356,403
357,403
358,403
359,403
360,403
361,403
362,403
363,403
364,403
365,403
366,403
367,403
368,403
369,403
370,403
371,403
372,403
373,403
374,403
375,403
376,403
377,403
378,403
379,403
380,403
381,403
382,403
383,403
384,403
385,403
386,403
387,403
388,403
389,403
390,403
391,403
392,403
393,403
394,403
395,403
396,403
397,403
398,403
399,403
400,403
401,403
402,403
403,403
404,403
405,403
406,403
407,403
408,403
409,403
410,403
411,403
412,403
413,403
414,403
415,403
416,403
417,403
418,403
419,403
420,403
421,403
422,403
423,403
424,403
425,403
426,403
427,403
428,403
429,403
430,403
431,403
432,403
433,403
434,403
435,403
436,403
437,403
438,403
439,403
440,403
441,403
442,403
443,403
444,403
445,403
446,403
447,403
448,403
449,403
450,403
451,403
452,403
453,403
454,403
455,403
456,403
457,403
458,403
459,403
460,403
461,403
462,403
463,403
464,403
465,403
466,403
467,403
468,403
469,403
470,403
471,403
472,403
473,403
474,403
475,403
476,403
477,403
478,403
479,403
480,403
481,403
482,403
483,403
484,403
485,403
486,403
487,403
488,403
489,403
490,403
491,403
492,403
493,403
494,403
495,403
496,403
497,403
498,403
499,403
500,403
